world,hour_utc,rel,bias_factor
Havera,20,1.2640105742600476,0.7911326221186088
Havera,21,1.2523862551702194,0.7984757065735155
Havera,22,1.2989563905095811,0.7698487857684734
Havera,23,1.4129806942881487,0.7077237530862331
Honbra,0,1.6332175584300879,0.6122882985419522
Honbra,1,1.531884475948637,0.6527907395763238
Honbra,2,1.3224250317132358,0.7561865330879847
Honbra,3,0.9799305350580527,1.0204804975699204
Honbra,4,0.6346055053726616,1.575782106417067
Honbra,5,0.4217494215010106,2.3710761628101102
Honbra,6,0.2975833725758808,3.3604028052508546
Honbra,7,0.23342462389116334,4.284038176136295
Honbra,8,0.263008935784672,3.8021521855010656
Honbra,9,0.4177866752587192,2.3935660451131873
Honbra,10,0.5715789699000273,1.749539525876724
Honbra,11,0.7557523190655694,1.3231848249389753
Honbra,12,0.9284148339082648,1.0771047203009343
Honbra,13,1.073149422852907,0.9318366843468606
Honbra,14,1.1284391680429724,0.8861798033245145
Honbra,15,1.0706962942267266,0.9339716644132176
Honbra,16,1.1054174993972796,0.9046355793582446
Honbra,17,1.174482505334358,0.8514388213175765
Honbra,18,1.2220354602418542,0.8183068597715561
Honbra,19,1.205995773070675,0.8291903025943665
Honbra,20,1.219204927211646,0.8202066590126292
Honbra,21,1.4681031316679471,0.6811510570540613
Honbra,22,1.6469369074135412,0.6071878014868622
Honbra,23,1.6909604322463336,0.5913798933021535
Hostera,0,1.3633898227940284,0.7334659414947629
Hostera,1,1.5768562628959824,0.6341732113004679
Hostera,2,1.5705030950358054,0.6367386369125247
Hostera,3,1.5743149957519118,0.6351968968715742
Hostera,4,1.4320040356839423,0.69832205432465
Hostera,5,1.3633898227940284,0.7334659414947629
Hostera,6,1.198207458429421,0.834580016144094
Hostera,7,0.8602189282679937,1.1624947639939152
Hostera,8,0.49281758393907926,2.0291483757682176
Hostera,9,0.454886818788688,2.1983490369382137
Hostera,10,0.4714050552251487,2.1213179386088425
Hostera,11,0.44980428450054616,2.2231891390505103
Hostera,12,0.4879232916616094,2.0495024875621892
Hostera,13,0.6378580531617916,1.567746922756734
Hostera,14,0.6899540296152445,1.4493719249058574
Hostera,15,0.8309943561111786,1.203377607375964
Hostera,16,0.9237506068697658,1.08254326715802
Hostera,17,0.8818196989925963,1.1340186674695685
Hostera,18,0.918668072581624,1.0885324415268058
Hostera,19,1.03683699478092,0.9644717588527949
Hostera,20,1.0889329712343732,0.9183301694561034
Hostera,21,1.1702535198446413,0.8545156951399355
Hostera,22,1.2149139368765536,0.823103571081685
Hostera,23,1.2998581441922563,0.7693147167388862
Idyllia,0,0.4825389712237124,2.0723714759535654
Idyllia,1,0.3431388239813066,2.9142723880597017
Idyllia,2,0.277013113109909,3.6099374097255654
Idyllia,3,0.32169264748247495,3.1085572139303483
Idyllia,4,0.25735411798597996,3.8856965174129354
Idyllia,5,0.26807720623539577,3.7302686567164183
Idyllia,6,0.4396466182260491,2.2745540589734254
Idyllia,7,0.5593877703445259,1.7876686853273567
Idyllia,8,0.4967040384173852,2.0132713299175764
Idyllia,9,0.9775882120717433,1.0229255914213211
Idyllia,10,1.0901806386906094,0.9172791778810865
Idyllia,11,1.083031913190999,0.9233338259199055
Idyllia,12,1.1241370848137595,0.8895712217924686
Idyllia,13,1.1956243398098654,0.8363831068870892
Idyllia,14,1.3010680409291209,0.7685993111366246
Idyllia,15,1.5512734334154903,0.6446316803081368
Idyllia,16,1.6245478697864986,0.6155558839466035
Idyllia,17,1.8229250024006913,0.5485689201053556
Idyllia,18,1.8175634582759834,0.5501871175097962
Idyllia,19,2.042748311513716,0.48953656912288945
Idyllia,20,1.8407968161497177,0.5432430082596725
Idyllia,21,1.513742624542535,0.6606142839521402
Idyllia,22,0.9507804914482038,1.0517674783974862
Idyllia,23,0.5987057605923839,1.6702695477834708
Ignibra,0,1.423594883245919,0.702447031644223
Ignibra,1,1.4641861833792038,0.6829732525491357
Ignibra,2,1.4061986117602256,0.7111370980150793
Ignibra,3,1.110461996503436,0.9005260901757531
Ignibra,4,0.7248446452372298,1.3796059701492536
Ignibra,5,0.5595800661231414,1.787054365478308
Ignibra,6,0.3653217011995638,2.737313432835821
Ignibra,7,0.30443475099963646,3.2847761194029856
Ignibra,8,0.25858161566388876,3.8672509545296774
Ignibra,9,0.39431548700905295,2.5360403863037755
Ignibra,10,0.42330927281854214,2.362338989981599
Ignibra,11,0.6349639092278132,1.5748926599877326
Ignibra,12,0.9104048744179606,1.0984123966156478
Ignibra,13,1.113361375084385,0.8981809701492537
Ignibra,14,1.2177390039985458,0.8211940298507464
Ignibra,15,1.003184989008326,0.9968251229402122
Ignibra,16,0.9683924460369389,1.0326391992135133
Ignibra,17,1.2177390039985458,0.8211940298507464
Ignibra,18,1.2699278184556264,0.7874463299938663
Ignibra,19,1.3424122829793494,0.7449276296702234
Ignibra,20,1.4699849405411018,0.6802790779828668
Ignibra,21,1.5163749978362844,0.6594674809508863
Ignibra,22,1.4883476715537782,0.6718860244233379
Ignibra,23,1.4032992331792769,0.7126063895399037
Ignitera,0,1.2955984790685844,0.7718440675531725
Ignitera,1,1.32053381467215,0.7572695139565744
Ignitera,2,1.464950966709466,0.6826167037154652
Ignitera,3,1.479496579144879,0.6759055844373638
Ignitera,4,1.2841697835836172,0.7787132299666715
Ignitera,5,1.1459864654471923,0.8726106547949284
Ignitera,6,1.0223487597461804,0.9781397888605753
Ignitera,7,0.866502912223897,1.1540642113175132
Ignitera,8,0.5527332725456993,1.8091908876669285
Ignitera,9,0.44779706854736157,2.2331544135471137
Ignitera,10,0.3594844216180676,2.7817617116728495
Ignitera,11,0.42390070526061147,2.359043020193152
Ignitera,12,0.5724737465651886,1.7468049949887585
Ignitera,13,0.6888386460484935,1.4517187816573245
Ignitera,14,0.8239050472344728,1.2137320961397302
Ignitera,15,0.9631273376877127,1.0382843066222287
Ignitera,16,0.9319581681832559,1.0730095342684571
Ignitera,17,1.0129980088948434,0.9871687715269807
Ignitera,18,1.1459864654471923,0.8726106547949284
Ignitera,19,1.251961641762345,0.798746516380752
Ignitera,20,1.242610890911008,0.8047571507013428
Ignitera,21,1.163648994833051,0.8593656716417911
Ignitera,22,1.2455354055805619,0.8028675825027115
Ignitera,23,1.2862477282172475,0.7774552118245606
Inabra,0,1.7019112138083266,0.5875747171101385
Inabra,1,1.6010652868555355,0.6245841491973027
Inabra,2,1.3624490539336256,0.7339723985369049
Inabra,3,1.0342458030704604,0.9668881391939984
Inabra,4,0.7524098871687829,1.3290628114455878
Inabra,5,0.5444227292997613,1.8368079548886653
Inabra,6,0.38207652516567636,2.6172767341997236
Inabra,7,0.2857099491099481,3.500053124209461
Inabra,8,0.2709312298339533,3.690973538240217
Inabra,9,0.4451506283378302,2.2464306154839075
Inabra,10,0.5901847465724563,1.6943846919249905
Inabra,11,0.7371558814112179,1.3565651787049313
Inabra,12,0.8708100270965495,1.1483560924696687
Inabra,13,0.9872731504201809,1.012890910255589
Inabra,14,1.0646327510478322,0.9392910362900077
Inabra,15,1.0646327510478322,0.9392910362900077
Inabra,16,1.0899350304393487,0.9174858794995365
Inabra,17,1.1273436636067105,0.8870409550187208
Inabra,18,1.1526459429982272,0.8675690970627379
Inabra,19,1.2432014692415496,0.8043748537476217
Inabra,20,1.2175359992367576,0.8213309508933408
Inabra,21,1.3191083074160994,0.75808786464155
Inabra,22,1.5248983862665415,0.6557814009157243
Inabra,23,1.6229777871898154,0.6161513779751102
Issobra,0,1.7795187255061973,0.5619496921649659
Issobra,1,1.7795187255061973,0.5619496921649659
Issobra,2,1.3333858619285872,0.7499704538291838
Issobra,3,0.8925790227054853,1.1203489826244317
Issobra,4,0.49782662937136407,2.0087314358068005
Issobra,5,0.31266895916464527,3.1982707930831724
Issobra,6,0.22839245614331302,4.378428328528129
Issobra,7,0.1785784636511501,5.599779388591238
Issobra,8,0.15587658608578123,6.41533167431371
Issobra,9,0.3737615914663545,2.6755023063679846
Issobra,10,0.594008363302773,1.683477980747366
Issobra,11,0.793890924371955,1.2596188837794025
Issobra,12,0.9809283678802647,1.0194424310115
Issobra,13,1.1143922722932296,0.8973500847615986
Issobra,14,1.1789311556478559,0.8482259504376842
Issobra,15,1.1645195603356577,0.8587232315030955
Issobra,16,1.1541808071769069,0.8664153777136282
Issobra,17,1.2315648080924053,0.8119751339346237
Issobra,18,1.3055025579549866,0.7659885412759795
Issobra,19,1.2901510759919932,0.775103023675815
Issobra,20,1.2635209542194532,0.7914391895603784
Issobra,21,1.3073823312565778,0.7648871918277034
Issobra,22,1.4437140949373546,0.6926579185634341
Issobra,23,1.616605039368306,0.6185802812978695
Jadebra,0,1.786288382931304,0.5598200209749992
Jadebra,1,1.6734595460885247,0.5975644898840601
Jadebra,2,1.407231932858424,0.7106149147488157
Jadebra,3,1.0562313116248039,0.9467623133248123
Jadebra,4,0.7060380523721698,1.4163542554684798
Jadebra,5,0.47977485720087115,2.084310974181213
Jadebra,6,0.32233927090862063,3.1023213435370964
Jadebra,7,0.2581539934202416,3.8736569082320114
Jadebra,8,0.19476055172090637,5.134509997861421
Jadebra,9,0.35947792203397205,2.781812007652298
Jadebra,10,0.5106564529735819,1.958263709734681
Jadebra,11,0.7163319176297399,1.396000897613058
Jadebra,12,0.8955662774086097,1.11661194176893
Jadebra,13,1.0039546233559669,0.9960609540870009
Jadebra,14,1.0903423553214582,0.9171431295129105
Jadebra,15,1.0497724157769166,0.9525874227319252
Jadebra,16,1.0243405133758607,0.9762378690894075
Jadebra,17,1.0562313116248039,0.9467623133248123
Jadebra,18,1.1133521717795563,0.898188394784036
Jadebra,19,1.1646196575721608,0.8586494255855708
Jadebra,20,1.256053401918814,0.7961444939143086
Jadebra,21,1.4147000311825437,0.7068636304221347
Jadebra,22,1.7041548275579308,0.5868011426127338
Jadebra,23,1.7489478913107062,0.5717723237886605
Junera,0,1.5813690203520712,0.6323634693294821
Junera,1,1.5573260912243965,0.6421262737682529
Junera,2,1.4879294548786075,0.6720748733894678
Junera,3,1.276460964596558,0.7834160446230826
Junera,4,1.2425822917348341,0.8047756729285492
Junera,5,1.0054315817027681,0.9945977609997396
Junera,6,0.798880963287743,1.2517509440762795
Junera,7,0.5693802761599372,1.7562954704793865
Junera,8,0.3124740124740125,3.2002661343978707
Junera,9,0.37594398272364377,2.659970756162094
Junera,10,0.3988940514364243,2.506931342793864
Junera,11,0.4633728159151888,2.1580894814145295
Junera,12,0.603805379229108,1.6561627875470777
Junera,13,0.7797559060270924,1.282452614043112
Junera,14,0.9092598651920686,1.0997956011054812
Junera,15,0.969913618218703,1.0310196508391667
Junera,16,1.0185459066815,0.9817917812443782
Junera,17,1.1114390419475166,0.8997344543950446
Junera,18,1.175371376218834,0.8507949234028455
Junera,19,1.1147176231921996,0.8970881765880003
Junera,20,1.1469570054315816,0.8718722630964846
Junera,21,1.2048786074209803,0.829959129360327
Junera,22,1.3552309806547096,0.7378815967717192
Junera,23,1.5163438256658597,0.6594810379241517
Kalanta,0,0.5421400096437947,1.8445419674099235
Kalanta,1,0.39301836884935243,2.5444103361573647
Kalanta,2,0.30652781718857586,3.262346658035281
Kalanta,3,0.26543652061410733,3.7673790994789447
Kalanta,4,0.323428269811946,3.091875674879749
Kalanta,5,0.407599151504809,2.453390779416776
Kalanta,6,0.607090768745374,1.6472001412023116
Kalanta,7,0.7389805754924587,1.35321554201015
Kalanta,8,0.7761972584941484,1.2883323009154106
Kalanta,9,1.0428573412891333,0.9589039271314378
Kalanta,10,1.1194064502302803,0.8933305679936752
Kalanta,11,1.07997206077575,0.9259498799271663
Kalanta,12,1.0372238570813432,0.9641120315279983
Kalanta,13,1.089582122071392,0.9177830470445969
Kalanta,14,1.177398199428119,0.8493303289284082
Kalanta,15,1.3072997176312777,0.7649355281831773
Kalanta,16,1.4246087417229056,0.701947117627968
Kalanta,17,1.5853287323569156,0.6307840005607515
Kalanta,18,1.8047032350367398,0.5541077228576267
Kalanta,19,1.9849747296860212,0.5037847510321594
Kalanta,20,1.8106681006685172,0.552282331384084
Kalanta,21,1.3971040835319306,0.7157662852662796
Kalanta,22,1.0363571672032217,0.9649183038880916
Kalanta,23,0.7287077513488415,1.3722922504241177
Kalibra,0,1.8081297355766501,0.5530576597044233
Kalibra,1,1.6152510726490743,0.6190987995197312
Kalibra,2,1.3384296851051183,0.7471442176818287
Kalibra,3,0.9886970603687003,1.0114321566072875
Kalibra,4,0.6584419056151386,1.5187368718061258
Kalibra,5,0.43143457846981464,2.317848521893488
Kalibra,6,0.29974619734678687,3.336155750603451
Kalibra,7,0.24252035633520944,4.12336520987875
Kalibra,8,0.1900810140736735,5.260914694049402
Kalibra,9,0.36041937817833897,2.7745456003344815
Kalibra,10,0.510895761320228,1.957346440721795
Kalibra,11,0.6942942397428739,1.440311531851887
Kalibra,12,0.8964807201843811,1.115472957181196
Kalibra,13,1.0398900566953222,0.9616401210507876
Kalibra,14,1.1103881560138018,0.9005859748990066
Kalibra,15,1.0766042257780513,0.9288464377680757
Kalibra,16,1.0373045518303414,0.9640370306246927
Kalibra,17,1.1217643774197177,0.8914528042869394
Kalibra,18,1.197605853459158,0.8349992588225964
Kalibra,19,1.2406976012088398,0.8059981731452349
Kalibra,20,1.2579343003087122,0.7949540765003291
Kalibra,21,1.5132098139778276,0.6608468903405172
Kalibra,22,1.6377781124726773,0.610583321626044
Kalibra,23,1.719705469194303,0.5814949233536535
Kalimera,0,1.6341949980050818,0.6119220785896019
Kalimera,1,1.557920875244115,0.6418811223922443
Kalimera,2,1.507071460070137,0.6635385424613253
Kalimera,3,1.398358917284391,0.7151239840069079
Kalimera,4,1.2957833728817116,0.7717339340263993
Kalimera,5,1.103782994897209,0.9059751822803956
Kalimera,6,0.8390153503706347,1.19187330667818
Kalimera,7,0.6023025555952205,1.6602951302634907
Kalimera,8,0.2756928504392858,3.6272250020506935
Kalimera,9,0.34279519539698866,2.9171937455013253
Kalimera,10,0.43222002897881184,2.3136364188458782
Kalimera,11,0.5084941517397786,1.9665909560189967
Kalimera,12,0.6224669788538669,1.6065109218183353
Kalimera,13,0.7934262195249994,1.260356634796705
Kalimera,14,0.8661934860670711,1.154476472156901
Kalimera,15,0.8819743390520988,1.1338198354781492
Kalimera,16,0.949481321265828,1.0532066061782255
Kalimera,17,0.9950704521114633,1.0049539687145534
Kalimera,18,1.0169883034795573,0.9832954780094983
Kalimera,19,1.1072898511161042,0.9031059022098321
Kalimera,20,1.1520022679070157,0.8680538466446105
Kalimera,21,1.1888242582054134,0.8411672230759721
Kalimera,22,1.3860174809755876,0.7214916216613095
Kalimera,23,1.5184687427815458,0.658558172338925
Kanda,0,0.44086440018276274,2.268271150007677
Kanda,1,0.3702130539996277,2.7011473236732644
Kanda,2,0.3149031429876877,3.1755796100107476
Kanda,3,0.32418874848604257,3.084622784319282
Kanda,4,0.36415722432678754,2.7460666250647265
Kanda,5,0.4558021133757685,2.193934540131429
Kanda,6,0.6536258826885467,1.5299271746809036
Kanda,7,0.8772878586054427,1.1398767122910187
Kanda,8,0.8699898074612508,1.1494387536770536
Kanda,9,1.0678446323108128,0.9364658207215059
Kanda,10,1.0629999685725406,0.9407338001551019
Kanda,11,1.0440250355976415,0.957831436894193
Kanda,12,1.0488696993359137,0.9534072732133884
Kanda,13,1.0621925246161619,0.9414489151685228
Kanda,14,1.1239619872791313,0.8897098045288734
Kanda,15,1.277780060969271,0.7826072972538336
Kanda,16,1.3968780445351272,0.7158821086151398
Kanda,17,1.6693903798129341,0.5990210630733696
Kanda,18,1.8195749556993697,0.549578898559659
Kanda,19,1.982274912909675,0.5044708952766565
Kanda,20,1.794140471073441,0.5573699585527415
Kanda,21,1.3532760708906781,0.7389475226158663
Kanda,22,0.9686843033601532,1.032328072759329
Kanda,23,0.6455514431247596,1.549063224395487
Karmeya,0,0.4131154882699152,2.420630618783857
Karmeya,1,0.3230576394612084,3.0954228529242886
Karmeya,2,0.2900880584477016,3.447229111570908
Karmeya,3,0.2783606235905481,3.5924621345544208
Karmeya,4,0.32283636710541314,3.0975444587179304
Karmeya,5,0.44165962216751514,2.2641870567482267
Karmeya,6,0.6414685594507146,1.5589228579749779
Karmeya,7,0.7757808794184909,1.2890237778863267
Karmeya,8,0.837600971437622,1.1938859123857548
Karmeya,9,1.110123409025262,0.9008007505021849
Karmeya,10,1.1012725147934481,0.9080404591660561
Karmeya,11,1.110123409025262,0.9008007505021849
Karmeya,12,1.0899876246478855,0.9174416088650956
Karmeya,13,1.068081661424146,0.9362579998486558
Karmeya,14,1.1594671443676248,0.8624651460437903
Karmeya,15,1.299975090297671,0.7692455089820359
Karmeya,16,1.4993414828692797,0.6669594694907706
Karmeya,17,1.6945037006807768,0.5901432965878116
Karmeya,18,1.834347829543437,0.5451528788021063
Karmeya,19,1.9255120401311205,0.5193423770707264
Karmeya,20,1.8197438540609439,0.5495278897458002
Karmeya,21,1.4161430770902288,0.7061433383233533
Karmeya,22,0.9386373332838673,1.0653742020908676
Karmeya,23,0.5927886411757379,1.6869419056623596
Lobera,0,1.59033192087345,0.6287995523920409
Lobera,1,1.5833588900743376,0.6315687531542837
Lobera,2,1.58468136143279,0.6310416872044546
Lobera,3,1.466500511854728,0.6818954319594948
Lobera,4,1.2486534117169377,0.8008627459119889
Lobera,5,1.0257568754832385,0.9748898826818935
Lobera,6,0.8002153965326341,1.2496635335099033
Lobera,7,0.6053312081643349,1.6519881785584738
Lobera,8,0.35941627185239794,2.782289168061572
Lobera,9,0.3890470287228972,2.5703833371575766
Lobera,10,0.40972567178233427,2.440657417559248
Lobera,11,0.4699582309263922,2.1278486771660057
Lobera,12,0.5340379794768572,1.8725259970828265
Lobera,13,0.6519783797170184,1.5337931917834993
Lobera,14,0.7879524802997121,1.2691120657677628
Lobera,15,1.0330905802892014,0.9679693330666725
Lobera,16,1.0483591132458787,0.9538716145690272
Lobera,17,1.0157782279603704,0.9844668575028899
Lobera,18,1.05461079603129,0.9482171088739075
Lobera,19,1.1230186326639626,0.8904571757886647
Lobera,20,1.1987601741025984,0.8341952140248637
Lobera,21,1.2484129623790372,0.8010169952852386
Lobera,22,1.3023660945833109,0.7678332568385449
Lobera,23,1.444499397436839,0.6922813548932097
Luminera,0,1.4289109462789238,0.6998336758523227
Luminera,1,1.4052156507528297,0.7116345448218289
Luminera,2,1.3540168872053766,0.7385432260479041
Luminera,3,1.3100113383712018,0.7633521716257408
Luminera,4,1.2600819656555036,0.7935991683523483
Luminera,5,0.9941445864028225,1.005889901405956
Luminera,6,0.7546528494783715,1.3251126007027159
Luminera,7,0.5528197072293202,1.8089080163438909
Luminera,8,0.319430810842153,3.1305683924590193
Luminera,9,0.3636804732978191,2.7496664611440296
Luminera,10,0.38589481285353233,2.591379740518962
Luminera,11,0.4918889473050782,2.0329792028845532
Luminera,12,0.6440042819770573,1.5527847065396145
Luminera,13,0.7675583229345477,1.3028325928077693
Luminera,14,0.9226355695472886,1.0838515585201987
Luminera,15,1.013185448879148,0.9869861446453513
Luminera,16,1.0590950839609554,0.9442022865974006
Luminera,17,1.1164292365285582,0.8957128381100221
Luminera,18,1.173340258818909,0.8522676968457604
Luminera,19,1.2683330060619113,0.7884364715106901
Luminera,20,1.2890663896472436,0.775755234975642
Luminera,21,1.2482343178924566,0.8011316350350146
Luminera,22,1.3914150940178518,0.7186927928979114
Luminera,23,1.4653001501225682,0.6824540350428223
Lutabra,0,1.7941251307568347,0.5573747242357391
Lutabra,1,1.673729891719205,0.5974679695615821
Lutabra,2,1.7020581832574708,0.5875239811638858
Lutabra,3,1.2464448276836957,0.802281800036291
Lutabra,4,0.908866020186028,1.1002721829069135
Lutabra,5,0.5547623759577054,1.802573576251752
Lutabra,6,0.38715331768963274,2.5829560391412296
Lutabra,7,0.26675807865200307,3.7487149594616076
Lutabra,8,0.22117858393338305,4.521233395278409
Lutabra,9,0.3092505159594018,3.2336243543447454
Lutabra,10,0.41312091826637637,2.42059880239521
Lutabra,11,0.6657148511492466,1.5021446468764599
Lutabra,12,0.8522094371094965,1.1734204720752401
Lutabra,13,1.000932967685392,0.9990679019319851
Lutabra,14,1.2133951542223855,0.8241338335003145
Lutabra,15,1.1756240988380313,0.8506120289541398
Lutabra,16,1.2417234457606514,0.8053323011771134
Lutabra,17,1.1048033699923665,0.9051384410665849
Lutabra,18,1.1189675157614996,0.8936809924454887
Lutabra,19,1.0859178423001894,0.9208799791720906
Lutabra,20,0.8592915099940629,1.1637494242284663
Lutabra,21,1.1378530434536767,0.8788481129028252
Lutabra,22,1.3982554156708125,0.7151769188894938
Lutabra,23,1.6406802182578948,0.6095032955671391
Luzibra,0,2.1941693911095856,0.45575332700011034
Luzibra,1,1.9558694434911403,0.5112815701108578
Luzibra,2,1.5130538446254718,0.660915012081101
Luzibra,3,1.0189585101963405,0.9813942275307289
Luzibra,4,0.6087206256886368,1.6427897426158584
Luzibra,5,0.4054115564546719,2.4666292415169657
Luzibra,6,0.2793237360692159,3.5800752706250565
Luzibra,7,0.21839134439968935,4.578936050550832
Luzibra,8,0.1890621200774191,5.289266827170402
Luzibra,9,0.3106948684139227,3.218591942328934
Luzibra,10,0.4488485089319582,2.227923185886292
Luzibra,11,0.6183732817947004,1.61714619541405
Luzibra,12,0.8313350071347291,1.2028845067484768
Luzibra,13,1.0014630710041001,0.9985390664454225
Luzibra,14,1.0231815472427432,0.9773436617331376
Luzibra,15,1.032230912342178,0.9687754823491532
Luzibra,16,1.0672217907266586,0.9370123517803286
Luzibra,17,1.1366002564889908,0.8798167995219752
Luzibra,18,1.0955764680382205,0.9127614814424015
Luzibra,19,1.1456496215884255,0.87286721974692
Luzibra,20,1.23131694452974,0.812138584174131
Luzibra,21,1.3019019923053303,0.7681069741887865
Luzibra,22,1.5534279350691034,0.6437376188651555
Luzibra,23,1.8008236547874934,0.5553014573867341
Maligna,0,0.8409095899233714,1.18918848349812
Maligna,1,0.7669633251117958,1.303843309397142
Maligna,2,0.653904986350296,1.529274161956461
Maligna,3,0.5335131337231854,1.8743681022834058
Maligna,4,0.5066235828826126,1.973852054636204
Maligna,5,0.5689584507403043,1.7575975867813247
Maligna,6,0.6594051217495042,1.5165183997158602
Maligna,7,0.7400737742712229,1.3512166418607872
Maligna,8,0.6884101092820801,1.4526224797059801
Maligna,9,0.8445763468561768,1.1840255812542786
Maligna,10,0.8769660330959578,1.1402950197166641
Maligna,11,0.8506876084108523,1.1755196503544636
Maligna,12,0.8806327900287633,1.135547087642896
Maligna,13,0.8769660330959578,1.1402950197166641
Maligna,14,0.924633873222428,1.0815091561754218
Maligna,15,1.159917443077441,0.8621303231261397
Maligna,16,1.2479196094647704,0.801333669585413
Maligna,17,1.349977677427854,0.7407529892681817
Maligna,18,1.5394267856227997,0.6495924387826174
Maligna,19,1.7117643614646536,0.584192557405717
Maligna,20,1.7429317953934993,0.5737459163020383
Maligna,21,1.650040619762429,0.6060456864049679
Maligna,22,1.386692256460175,0.7211405380979853
Maligna,23,1.003469147277744,0.9965428460983029
Menera,0,1.607804724739406,0.6219660787239449
Menera,1,1.5470715445572707,0.6463825176786976
Menera,2,1.4548470857621767,0.6873574616786012
Menera,3,1.34362788748625,0.7442536801397206
Menera,4,1.1924197639875183,0.8386308498074069
Menera,5,1.0014726460486243,0.9985295194487491
Menera,6,0.7517917941887351,1.3301555134412029
Menera,7,0.5186063739832532,1.9282447153885
Menera,8,0.30791472421559896,3.2476524224278718
Menera,9,0.3811444435298607,2.6236772356925497
Menera,10,0.4358792849285752,2.2942131791462943
Menera,11,0.5141076198956875,1.9451180284059981
Menera,12,0.612580348256845,1.6324389165365718
Menera,13,0.7675374334952146,1.3028680509381758
Menera,14,0.8955019942081908,1.116692097245643
Menera,15,1.0027222999618368,0.9972850908352787
Menera,16,1.0549578335341259,0.9479051846555646
Menera,17,1.1194399754558992,0.8933038143405085
Menera,18,1.1731750937240435,0.8523876830914227
Menera,19,1.1654272394621248,0.8580544251407116
Menera,20,1.1726752321587584,0.852751019699731
Menera,21,1.2489041208647307,0.8007019780730713
Menera,22,1.306484328096606,0.7654129318618634
Menera,23,1.3963632826238241,0.7161460147540967
Monstera,0,1.4842414100129802,0.6737448458544588
Monstera,1,1.4251225608513285,0.7016940349345308
Monstera,2,1.2791169182248254,0.7817893624515675
Monstera,3,0.9235080831161028,1.082827555364538
Monstera,4,0.6950943477188126,1.438653620593864
Monstera,5,0.6099990345315869,1.6393468569468992
Monstera,6,0.5383398234265546,1.8575627447268526
Monstera,7,0.506988918568103,1.972429698906075
Monstera,8,0.3752462150750053,2.664916952726937
Monstera,9,0.4586189510722063,2.180459393712575
Monstera,10,0.6234351366137804,1.6040161057195956
Monstera,11,0.6852412061918708,1.4593401432429258
Monstera,12,0.7766067003507867,1.2876530675672877
Monstera,13,0.9673993499179351,1.033699268130406
Monstera,14,1.0560776236604126,0.9469000929438832
Monstera,15,1.1671494008732124,0.8567883419653404
Monstera,16,1.208353447258606,0.8275724311199693
Monstera,17,1.2504532337828123,0.79971003551636
Monstera,18,1.2513489739216255,0.7991375873878585
Monstera,19,1.2352256514229931,0.8095686798990851
Monstera,20,1.245078792949935,0.8031620212811788
Monstera,21,1.2647850760038188,0.790648165425523
Monstera,22,1.4199548292812538,0.7042477544910182
Monstera,23,1.5379858183417543,0.6502010539201155
Monza,0,0.6422560726508033,1.5570113582152196
Monza,1,0.553201410422122,1.8076598887138537
Monza,2,0.47756785898457643,2.093943261018946
Monza,3,0.4528226859634201,2.2083699227047604
Monza,4,0.4584148154597266,2.181430368905373
Monza,5,0.5539004266091604,1.8053786420092677
Monza,6,0.6819601920745796,1.4663612504388517
Monza,7,0.7721332802025221,1.2951131956619082
Monza,8,0.7636267909110251,1.3095402255426056
Monza,9,0.9935816082562602,1.006459853614847
Monza,10,1.045448609334503,0.9565271703183631
Monza,11,1.0359419891907822,0.9653050174953735
Monza,12,1.0292314337952142,0.9715987747406573
Monza,13,1.082077057535311,0.9241486020207645
Monza,14,1.1642813611310168,0.8588989168636788
Monza,15,1.2653591017767567,0.7902894906243199
Monza,16,1.3847510665229008,0.7221514568037072
Monza,17,1.5445461668798597,0.6474393717994857
Monza,18,1.589562809325127,0.6291037976816815
Monza,19,1.6682720319856412,0.5994226246242117
Monza,20,1.5662156686780475,0.6384816727341531
Monza,21,1.3654582197606435,0.7323548868271443
Monza,22,1.0924440052938482,0.9153787243594399
Monza,23,0.8066646798422149,1.2396724748077501
Mystera,0,1.5490911571121646,0.6455398027474463
Mystera,1,1.7655083040616582,0.5664091172493722
Mystera,2,1.5718719094226377,0.6361841534322659
Mystera,3,1.7655083040616582,0.5664091172493722
Mystera,4,1.5035296524912185,0.6651016149519143
Mystera,5,1.3269788220850527,0.7535915293875768
Mystera,6,0.9795723493503393,1.0208536415541012
Mystera,7,0.6948129454694267,1.4392362815352902
Mystera,8,0.33119709128303065,3.019350188511865
Mystera,9,0.45561504620946014,2.194835329341317
Mystera,10,0.44991985813184193,2.222618055029182
Mystera,11,0.45561504620946014,2.194835329341317
Mystera,12,0.4043583535108959,2.4730538922155687
Mystera,13,0.5467380554513522,1.8290294411177643
Mystera,14,0.541042867373734,1.8482823826032144
Mystera,15,0.6720321931589537,1.4880239520958085
Mystera,16,0.768850390478464,1.300643158128188
Mystera,17,1.0080482897384306,0.9920159680638722
Mystera,18,0.8827541520308291,1.1328182344987443
Mystera,19,0.9340108447293934,1.070651380166496
Mystera,20,1.0479146062817584,0.9542762301483988
Mystera,21,1.1845991201445965,0.8441674343620451
Mystera,22,1.447453954496208,0.690868263473054
Mystera,23,1.697166047130239,0.589217538078206
Nefera,0,1.479735528118161,0.6757964386188254
Nefera,1,1.5060160453717033,0.6640035496787736
Nefera,2,1.4552674603303806,0.6871589087637375
Nefera,3,1.3340922674766098,0.7495733423981731
Nefera,4,1.1230713653915176,0.890415365234948
