model_type,series,horizon_days,lag_or_window_days,coefficient,std_error_two_way,t_stat,p_value,r2_within,cluster_variance_floor_applied,n,n_worlds,n_dates,date_start,date_end
moving_average_level,kill_count,30,14,0.021689425006581917,0.0065941409865874455,3.289196432211329,0.0010047387527904344,0.025530353641936787,False,11822,61,198,2025-12-12,2026-06-30
moving_average_level,direct_coin,30,14,0.007947162556243318,0.005865470962790088,1.3549061288785258,0.17544746671985356,0.023207709765828755,True,11822,61,198,2025-12-12,2026-06-30
moving_average_level,potential_max,30,14,0.020682513063518926,0.006496585304743012,3.183597550611563,0.0014545709182876376,0.026725513568812365,True,11822,61,198,2025-12-12,2026-06-30
moving_average_level,realized_25,30,14,0.017467517842778734,0.006779196679521362,2.576635354974243,0.00997671359214676,0.026377061787346556,True,11822,61,198,2025-12-12,2026-06-30
moving_average_level,realized_50,30,14,0.019838447235373913,0.006709737107338954,2.956665353352679,0.0031098543529262967,0.026831198144682045,True,11822,61,198,2025-12-12,2026-06-30
moving_average_level,realized_75,30,14,0.020509907982689035,0.006589542505044712,3.1124934647568328,0.0018551412122125891,0.026822011176586447,True,11822,61,198,2025-12-12,2026-06-30
moving_average_level,realized_100,30,14,0.020682513063518926,0.006496585304743012,3.183597550611563,0.0014545709182876376,0.026725513568812365,True,11822,61,198,2025-12-12,2026-06-30
moving_average_level,kill_count,1,30,0.0013715243715887698,0.002154689277483349,0.6365300026882269,0.5244310320545346,0.01429297478728564,True,13103,61,219,2025-12-20,2026-07-29
moving_average_level,direct_coin,1,30,0.00021485660650545407,0.0009810588990767873,0.21900479849644305,0.8266463098430015,0.014230384087010828,True,13103,61,219,2025-12-20,2026-07-29
moving_average_level,potential_max,1,30,0.0013435860963843622,0.0018438209316961466,0.7286966284455757,0.4661872556521175,0.014308880425931814,True,13103,61,219,2025-12-20,2026-07-29
moving_average_level,realized_25,1,30,0.0008189326319021502,0.0015158495692100533,0.540246636959442,0.5890269540323574,0.014267239102486284,True,13103,61,219,2025-12-20,2026-07-29
moving_average_level,realized_50,1,30,0.0011065800506265505,0.0017108759045962678,0.6467915338884155,0.5177668723892719,0.014288750440261122,True,13103,61,219,2025-12-20,2026-07-29
moving_average_level,realized_75,1,30,0.0012562842447186489,0.0017984687143426437,0.6985299408879803,0.48484584011996634,0.014301128087434667,True,13103,61,219,2025-12-20,2026-07-29
moving_average_level,realized_100,1,30,0.0013435860963843622,0.0018438209316961466,0.7286966284455757,0.4661872556521175,0.014308880425931814,True,13103,61,219,2025-12-20,2026-07-29
moving_average_level,kill_count,7,30,0.0072662335239252465,0.004683964720060194,1.551299797969415,0.12082985523592879,0.018970128077936854,True,12737,61,213,2025-12-20,2026-07-23
moving_average_level,direct_coin,7,30,0.0014730109217393663,0.0016700899337207908,0.8819949704490749,0.3777795271273656,0.018338205154769138,True,12737,61,213,2025-12-20,2026-07-23
moving_average_level,potential_max,7,30,0.007407084900234902,0.003775497172639957,1.9618833127229212,0.04977607105197325,0.019218807467477728,True,12737,61,213,2025-12-20,2026-07-23
moving_average_level,realized_25,7,30,0.005235422405894494,0.0025449598720858765,2.0571728707075785,0.03966960015807907,0.018898409893612134,True,12737,61,213,2025-12-20,2026-07-23
moving_average_level,realized_50,7,30,0.006565511955961216,0.0032421846450090275,2.025027157558121,0.042864575671908135,0.019099196146837305,True,12737,61,213,2025-12-20,2026-07-23
moving_average_level,realized_75,7,30,0.007129708923397381,0.0035858079428689594,1.9883131046034193,0.04677707235457784,0.01918058213625884,True,12737,61,213,2025-12-20,2026-07-23
moving_average_level,realized_100,7,30,0.007407084900234902,0.003775497172639957,1.9618833127229212,0.04977607105197325,0.019218807467477728,True,12737,61,213,2025-12-20,2026-07-23
moving_average_level,kill_count,30,30,0.023352416858405795,0.011747117871590275,1.9879273464074336,0.04681972581423433,0.024543364116725197,True,11334,61,190,2025-12-20,2026-06-30
moving_average_level,direct_coin,30,30,0.011671877452494405,0.01025666250269693,1.1379800641217699,0.25512880696881357,0.0238146451331811,True,11334,61,190,2025-12-20,2026-06-30
moving_average_level,potential_max,30,30,0.020700129610781985,0.013804342303956786,1.4995375480401292,0.13373423542326188,0.02463292415028384,True,11334,61,190,2025-12-20,2026-06-30
moving_average_level,realized_25,30,30,0.019355081997294105,0.013237053531967346,1.4621895991091813,0.14368926100373003,0.025296207049141928,True,11334,61,190,2025-12-20,2026-06-30
moving_average_level,realized_50,30,30,0.020667188348999922,0.013710629691908366,1.5073843297800629,0.1317121730614597,0.02511668709386783,True,11334,61,190,2025-12-20,2026-06-30
moving_average_level,realized_75,30,30,0.0208167907247431,0.013798233888757082,1.5086561724181815,0.1313866711876173,0.024851708612674495,True,11334,61,190,2025-12-20,2026-06-30
moving_average_level,realized_100,30,30,0.020700129610781985,0.013804342303956786,1.4995375480401292,0.13373423542326188,0.02463292415028384,True,11334,61,190,2025-12-20,2026-06-30
moving_average_level,kill_count,1,60,0.0008555301643935928,0.0026609201485142966,0.3215166621483441,0.7478188874431778,0.013813739158316074,True,12188,61,204,2026-01-04,2026-07-29
moving_average_level,direct_coin,1,60,0.0002935275562557961,0.0013995065251403446,0.209736468521546,0.8338733607621286,0.013799841418130843,True,12188,61,204,2026-01-04,2026-07-29
moving_average_level,potential_max,1,60,0.0008523766285532795,0.002447405049915478,0.3482777109505092,0.7276316313423209,0.013818491643138087,True,12188,61,204,2026-01-04,2026-07-29
moving_average_level,realized_25,1,60,0.000630126167080741,0.0021018339294989266,0.299798265808261,0.7643310382028927,0.013810831461141815,True,12188,61,204,2026-01-04,2026-07-29
moving_average_level,realized_50,1,60,0.0007558467704033656,0.0023151522102746037,0.3264782190341228,0.7440625660023481,0.013815029456770267,True,12188,61,204,2026-01-04,2026-07-29
moving_average_level,realized_75,1,60,0.0008172890003468831,0.002403684407586838,0.340015102551418,0.7338451546134499,0.013817194165554159,True,12188,61,204,2026-01-04,2026-07-29
moving_average_level,realized_100,1,60,0.0008523766285532795,0.002447405049915478,0.3482777109505092,0.7276316313423209,0.013818491643138087,True,12188,61,204,2026-01-04,2026-07-29
moving_average_level,kill_count,7,60,0.006010531004087593,0.003702130470678463,1.6235330039532847,0.10447551402842346,0.01825740774942053,True,11822,61,198,2026-01-04,2026-07-23
moving_average_level,direct_coin,7,60,0.0018646573716782973,0.0024187365994848982,0.7709220475166253,0.4407531379627061,0.017951254934231664,True,11822,61,198,2026-01-04,2026-07-23
moving_average_level,potential_max,7,60,0.005005310218916598,0.0035478864968170984,1.4107864565022,0.15830758911633813,0.01818814480326192,True,11822,61,198,2026-01-04,2026-07-23
moving_average_level,realized_25,7,60,0.004008273188724578,0.0032416462383056087,1.23649309457644,0.21627533097473772,0.01812638828453572,True,11822,61,198,2026-01-04,2026-07-23
moving_average_level,realized_50,7,60,0.004635784536406228,0.003447023181086215,1.3448660751232355,0.1786684875097051,0.01816872425308036,True,11822,61,198,2026-01-04,2026-07-23
moving_average_level,realized_75,7,60,0.004886125715656589,0.0035187364292657668,1.3886023616370002,0.16495369884025346,0.018182784388870554,True,11822,61,198,2026-01-04,2026-07-23
moving_average_level,realized_100,7,60,0.005005310218916598,0.0035478864968170984,1.4107864565022,0.15830758911633813,0.01818814480326192,True,11822,61,198,2026-01-04,2026-07-23
moving_average_level,kill_count,30,60,0.03617586252018384,0.02129368390883212,1.6989010767262744,0.0893378241161253,0.029963553104419782,False,10419,61,175,2026-01-04,2026-06-30
moving_average_level,direct_coin,30,60,0.012000905673201504,0.011514690240148796,1.0422256632972546,0.2973070674854865,0.022666211492663124,False,10419,61,175,2026-01-04,2026-06-30
moving_average_level,potential_max,30,60,0.02795240216487571,0.022160411440915764,1.2613665698131369,0.20717680700402508,0.027102645325521646,False,10419,61,175,2026-01-04,2026-06-30
moving_average_level,realized_25,30,60,0.022837877685233925,0.01928192066200592,1.184419233206101,0.23624715044363165,0.025702504920045555,False,10419,61,175,2026-01-04,2026-06-30
moving_average_level,realized_50,30,60,0.025974948842325197,0.021157697479557334,1.2276831572727758,0.21956593147523407,0.026568847738992152,False,10419,61,175,2026-01-04,2026-06-30
moving_average_level,realized_75,30,60,0.027285579887029787,0.02184099546236387,1.24928279638389,0.21156165795440818,0.02692467292841516,False,10419,61,175,2026-01-04,2026-06-30
moving_average_level,realized_100,30,60,0.02795240216487571,0.022160411440915764,1.2613665698131369,0.20717680700402508,0.027102645325521646,False,10419,61,175,2026-01-04,2026-06-30
moving_average_level,kill_count,1,90,0.0006435130451771585,0.003388011057563014,0.18993829543166707,0.8493574832504625,0.012661353722673518,True,11393,61,190,2026-01-19,2026-07-29
moving_average_level,direct_coin,1,90,-0.000449880979839842,0.0015748579241247943,-0.2856644862677738,0.7751351075246753,0.012664419352508838,True,11393,61,190,2026-01-19,2026-07-29
moving_average_level,potential_max,1,90,0.0002652388073275253,0.003110188329085,0.0852806258859434,0.9320382937177204,0.012653322893287133,True,11393,61,190,2026-01-19,2026-07-29
moving_average_level,realized_25,1,90,-0.00013288569406730844,0.002560223590026704,-0.05190394096240727,0.9586052340768036,0.012651962156426833,True,11393,61,190,2026-01-19,2026-07-29
moving_average_level,realized_50,1,90,6.67623105795542e-05,0.002883514169695548,0.023153106470291146,0.9815281441841603,0.012651471410843884,True,11393,61,190,2026-01-19,2026-07-29
moving_average_level,realized_75,1,90,0.00018685295929665027,0.0030304402076484264,0.06165868537021729,0.9508346416321697,0.012652351584733545,True,11393,61,190,2026-01-19,2026-07-29
moving_average_level,realized_100,1,90,0.0002652388073275253,0.003110188329085,0.0852806258859434,0.9320382937177204,0.012653322893287133,True,11393,61,190,2026-01-19,2026-07-29
moving_average_level,kill_count,7,90,0.006587030729856996,0.004735922072897903,1.390865522799112,0.16426620938591796,0.01855847755349571,True,11027,61,184,2026-01-19,2026-07-23
moving_average_level,direct_coin,7,90,9.931920846113133e-05,0.002983464043537569,0.03328989624536116,0.973443410923765,0.018158624480563157,True,11027,61,184,2026-01-19,2026-07-23
moving_average_level,potential_max,7,90,0.004478482917363476,0.00468218935851271,0.9564933355847998,0.33882304977424293,0.01837264957240392,True,11027,61,184,2026-01-19,2026-07-23
moving_average_level,realized_25,7,90,0.002452897702003825,0.004153038046404721,0.5906273129684654,0.5547701601794633,0.018237342133012313,True,11027,61,184,2026-01-19,2026-07-23
moving_average_level,realized_50,7,90,0.003528748804237258,0.004483757392195334,0.7870070781214847,0.4312777227050473,0.01830240507607883,True,11027,61,184,2026-01-19,2026-07-23
moving_average_level,realized_75,7,90,0.004115430134754094,0.004617051606655494,0.8913545884611056,0.372738971781698,0.018344301180490574,True,11027,61,184,2026-01-19,2026-07-23
moving_average_level,realized_100,7,90,0.004478482917363476,0.00468218935851271,0.9564933355847998,0.33882304977424293,0.01837264957240392,True,11027,61,184,2026-01-19,2026-07-23
moving_average_level,kill_count,30,90,0.03505019561242545,0.022827549046894807,1.5354340293135091,0.12467725025353549,0.02627148943296076,False,9624,61,161,2026-01-19,2026-06-30
moving_average_level,direct_coin,30,90,0.009384824571526269,0.014086137824881937,0.6662454029768751,0.5052542565739158,0.020798535758389858,False,9624,61,161,2026-01-19,2026-06-30
moving_average_level,potential_max,30,90,0.02526809080218521,0.024966702572674485,1.0120716073191254,0.3115038167404238,0.023660544497809077,False,9624,61,161,2026-01-19,2026-06-30
moving_average_level,realized_25,30,90,0.019881414190401823,0.022374555099540006,0.8885724923670353,0.3742328800173731,0.022546069638624155,False,9624,61,161,2026-01-19,2026-06-30
moving_average_level,realized_50,30,90,0.02304817546408445,0.024112480808653237,0.955860811128698,0.3391425603051139,0.023176787612702032,False,9624,61,161,2026-01-19,2026-06-30
moving_average_level,realized_75,30,90,0.02448056374814939,0.02470548335469055,0.9908959641342755,0.3217363832673794,0.023483518107253465,False,9624,61,161,2026-01-19,2026-06-30
moving_average_level,realized_100,30,90,0.02526809080218521,0.024966702572674485,1.0120716073191254,0.3115038167404238,0.023660544497809077,False,9624,61,161,2026-01-19,2026-06-30
