date,n_worlds,basket_log,basket_price,chain_ret,n_pairs,ew_log,ew_price,index_valid,vw_log,vw_price,disp_pct,breadth_up
2026-03-03,61,10.560810216318272,38592.38346094782,-0.002232562309234848,61,10.542237413428715,37882.22991458776,True,10.562378075162998,38652.93832903434,4.608164045654492,0.4262295081967213
2026-03-04,61,10.56052591890894,38581.41330577718,-0.0002842974093322856,61,10.541953116019382,37871.461625534146,True,10.564339025775265,38728.80919731701,4.786135186449711,0.5573770491803278
2026-03-05,61,10.55736421883285,38459.62308192742,-0.0031617000760900153,61,10.538791415943292,37751.91251124079,True,10.56069367958162,38587.886292567426,4.804718680579275,0.39344262295081966
2026-03-06,61,10.553195792308111,38299.64063812394,-0.004168426524740897,61,10.534622989418551,37594.87396697477,True,10.558290236978888,38495.253885630285,4.898623882486619,0.4426229508196721
2026-03-07,61,10.54641473166314,38040.80702730555,-0.006781060644968219,61,10.527841928773583,37340.80325469129,True,10.552482616356208,38272.33599311971,4.829833088048633,0.36065573770491804
2026-03-08,60,10.542775862403339,37902.633054973776,-0.0040710753725927105,60,10.52377085340099,37189.09504747128,True,10.550116423569085,38181.88332417555,4.9630089427433655,0.36666666666666664
2026-03-09,60,10.548064995880498,38103.6362380824,0.005289133477158832,60,10.52905998687815,37386.31423460872,True,10.553213460946322,38300.31734659624,4.593862058562409,0.6333333333333333
2026-03-10,60,10.551177085755759,38222.40288901991,0.0031120898752601414,60,10.53217207675341,37502.84503772678,True,10.555909077204088,38403.699581529014,4.423159496155991,0.6166666666666667
2026-03-11,60,10.550751283862606,38206.131182016594,-0.00042580189314828467,60,10.53174627486026,37486.87965459764,True,10.556372419103496,38421.49774763705,4.533573602217675,0.5666666666666667
2026-03-12,61,10.54692693275419,38060.29656102349,-0.003494746721940404,60,10.52825152813832,37356.10115677478,True,10.550407280499197,38192.990404752505,4.170949870554395,0.4262295081967213
2026-03-13,61,10.548096909559733,38104.85228471115,0.001169976805547127,61,10.529421504943867,37399.832506017585,True,10.551161295576046,38221.7993551742,4.1556279877707025,0.47540983606557374
2026-03-14,61,10.544703329767898,37975.75959508835,-0.003393579791838985,61,10.526027925152029,37273.12830221763,True,10.546808747815689,38055.79867301165,4.1382452994153285,0.45901639344262296
2026-03-15,61,10.545885631579509,38020.68495689003,0.0011823018116103284,61,10.52721022696364,37317.22245049305,True,10.549550950339569,38160.29859467174,4.344543591052037,0.6229508196721312
2026-03-16,61,10.545700348029765,38013.64100200216,-0.00018528354974104924,61,10.527024943413899,37310.30882356142,True,10.550622440756708,38201.208902518454,4.536431978937994,0.47540983606557374
2026-03-17,61,10.548976483603681,38138.383067970804,0.0032761355739142867,61,10.530301078987812,37432.74289937987,True,10.551703270150533,38242.52021319774,4.669325173695481,0.6885245901639344
2026-03-18,61,10.55179257645744,38245.935663953205,0.002816092853760257,61,10.533117171841573,37538.305546500946,True,10.55305092398194,38294.09263516642,4.424850058162761,0.5573770491803278
2026-03-19,61,10.551325359485995,38228.07068745728,-0.0004672169714471211,61,10.532649954870125,37520.77110958246,True,10.552740010251568,38282.188326676376,4.434637308217928,0.47540983606557374
